county,precinct,office,district,party,candidate,votes
Bernalillo,283,President,,,EVAN MCMULLIN,1
Bernalillo,283,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,284,President,,Libertarian,GARY JOHNSON,35
Bernalillo,284,President,,Constitution,DARRELL CASTLE,2
Bernalillo,284,President,,Republican,DONALD J TRUMP,113
Bernalillo,284,President,,Democratic,HILLARY RODHAM CLINTON,230
Bernalillo,284,President,,Green,JILL STEIN,7
Bernalillo,284,President,,,GLORIA LA RIVA,0
Bernalillo,284,President,,,EVAN MCMULLIN,1
Bernalillo,284,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,285,President,,Libertarian,GARY JOHNSON,37
Bernalillo,285,President,,Constitution,DARRELL CASTLE,5
Bernalillo,285,President,,Republican,DONALD J TRUMP,87
Bernalillo,285,President,,Democratic,HILLARY RODHAM CLINTON,193
Bernalillo,285,President,,Green,JILL STEIN,6
Bernalillo,285,President,,,GLORIA LA RIVA,3
Bernalillo,285,President,,,EVAN MCMULLIN,0
Bernalillo,285,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,286,President,,Libertarian,GARY JOHNSON,87
Bernalillo,286,President,,Constitution,DARRELL CASTLE,3
Bernalillo,286,President,,Republican,DONALD J TRUMP,164
Bernalillo,286,President,,Democratic,HILLARY RODHAM CLINTON,385
Bernalillo,286,President,,Green,JILL STEIN,15
Bernalillo,286,President,,,GLORIA LA RIVA,6
Bernalillo,286,President,,,EVAN MCMULLIN,3
Bernalillo,286,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,287,President,,Libertarian,GARY JOHNSON,35
Bernalillo,287,President,,Constitution,DARRELL CASTLE,1
Bernalillo,287,President,,Republican,DONALD J TRUMP,77
Bernalillo,287,President,,Democratic,HILLARY RODHAM CLINTON,198
Bernalillo,287,President,,Green,JILL STEIN,5
Bernalillo,287,President,,,GLORIA LA RIVA,3
Bernalillo,287,President,,,EVAN MCMULLIN,3
Bernalillo,287,President,,,"""ROCKY"" ROQUE DE LA FUENTE",2
Bernalillo,289,President,,Libertarian,GARY JOHNSON,218
Bernalillo,289,President,,Constitution,DARRELL CASTLE,10
Bernalillo,289,President,,Republican,DONALD J TRUMP,899
Bernalillo,289,President,,Democratic,HILLARY RODHAM CLINTON,848
Bernalillo,289,President,,Green,JILL STEIN,3
Bernalillo,289,President,,,GLORIA LA RIVA,3
Bernalillo,289,President,,,EVAN MCMULLIN,29
Bernalillo,289,President,,,"""ROCKY"" ROQUE DE LA FUENTE",4
Bernalillo,290,President,,Libertarian,GARY JOHNSON,40
Bernalillo,290,President,,Constitution,DARRELL CASTLE,0
Bernalillo,290,President,,Republican,DONALD J TRUMP,165
Bernalillo,290,President,,Democratic,HILLARY RODHAM CLINTON,120
Bernalillo,290,President,,Green,JILL STEIN,1
Bernalillo,290,President,,,GLORIA LA RIVA,0
Bernalillo,290,President,,,EVAN MCMULLIN,2
Bernalillo,290,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,291,President,,Libertarian,GARY JOHNSON,74
Bernalillo,291,President,,Constitution,DARRELL CASTLE,1
Bernalillo,291,President,,Republican,DONALD J TRUMP,177
Bernalillo,291,President,,Democratic,HILLARY RODHAM CLINTON,211
Bernalillo,291,President,,Green,JILL STEIN,6
Bernalillo,291,President,,,GLORIA LA RIVA,0
Bernalillo,291,President,,,EVAN MCMULLIN,3
Bernalillo,291,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,292,President,,Libertarian,GARY JOHNSON,112
Bernalillo,292,President,,Constitution,DARRELL CASTLE,1
Bernalillo,292,President,,Republican,DONALD J TRUMP,392
Bernalillo,292,President,,Democratic,HILLARY RODHAM CLINTON,494
Bernalillo,292,President,,Green,JILL STEIN,13
Bernalillo,292,President,,,GLORIA LA RIVA,1
Bernalillo,292,President,,,EVAN MCMULLIN,11
Bernalillo,292,President,,,"""ROCKY"" ROQUE DE LA FUENTE",2
Bernalillo,293,President,,Libertarian,GARY JOHNSON,103
Bernalillo,293,President,,Constitution,DARRELL CASTLE,1
Bernalillo,293,President,,Republican,DONALD J TRUMP,207
Bernalillo,293,President,,Democratic,HILLARY RODHAM CLINTON,379
Bernalillo,293,President,,Green,JILL STEIN,7
Bernalillo,293,President,,,GLORIA LA RIVA,1
Bernalillo,293,President,,,EVAN MCMULLIN,5
Bernalillo,293,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,294,President,,Libertarian,GARY JOHNSON,70
Bernalillo,294,President,,Constitution,DARRELL CASTLE,0
Bernalillo,294,President,,Republican,DONALD J TRUMP,323
Bernalillo,294,President,,Democratic,HILLARY RODHAM CLINTON,218
Bernalillo,294,President,,Green,JILL STEIN,2
Bernalillo,294,President,,,GLORIA LA RIVA,0
Bernalillo,294,President,,,EVAN MCMULLIN,5
Bernalillo,294,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,295,President,,Libertarian,GARY JOHNSON,61
Bernalillo,295,President,,Constitution,DARRELL CASTLE,0
Bernalillo,295,President,,Republican,DONALD J TRUMP,259
Bernalillo,295,President,,Democratic,HILLARY RODHAM CLINTON,233
Bernalillo,295,President,,Green,JILL STEIN,5
Bernalillo,295,President,,,GLORIA LA RIVA,0
Bernalillo,295,President,,,EVAN MCMULLIN,8
Bernalillo,295,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,296,President,,Libertarian,GARY JOHNSON,37
Bernalillo,296,President,,Constitution,DARRELL CASTLE,3
Bernalillo,296,President,,Republican,DONALD J TRUMP,131
Bernalillo,296,President,,Democratic,HILLARY RODHAM CLINTON,175
Bernalillo,296,President,,Green,JILL STEIN,3
Bernalillo,296,President,,,GLORIA LA RIVA,0
Bernalillo,296,President,,,EVAN MCMULLIN,3
Bernalillo,296,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,297,President,,Libertarian,GARY JOHNSON,79
Bernalillo,297,President,,Constitution,DARRELL CASTLE,0
Bernalillo,297,President,,Republican,DONALD J TRUMP,251
Bernalillo,297,President,,Democratic,HILLARY RODHAM CLINTON,343
Bernalillo,297,President,,Green,JILL STEIN,11
Bernalillo,297,President,,,GLORIA LA RIVA,2
Bernalillo,297,President,,,EVAN MCMULLIN,3
Bernalillo,297,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,298,President,,Libertarian,GARY JOHNSON,91
Bernalillo,298,President,,Constitution,DARRELL CASTLE,1
Bernalillo,298,President,,Republican,DONALD J TRUMP,252
Bernalillo,298,President,,Democratic,HILLARY RODHAM CLINTON,362
Bernalillo,298,President,,Green,JILL STEIN,5
Bernalillo,298,President,,,GLORIA LA RIVA,1
Bernalillo,298,President,,,EVAN MCMULLIN,1
Bernalillo,298,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,299,President,,Libertarian,GARY JOHNSON,94
Bernalillo,299,President,,Constitution,DARRELL CASTLE,0
Bernalillo,299,President,,Republican,DONALD J TRUMP,290
Bernalillo,299,President,,Democratic,HILLARY RODHAM CLINTON,345
Bernalillo,299,President,,Green,JILL STEIN,15
Bernalillo,299,President,,,GLORIA LA RIVA,0
Bernalillo,299,President,,,EVAN MCMULLIN,8
Bernalillo,299,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,300,President,,Libertarian,GARY JOHNSON,62
Bernalillo,300,President,,Constitution,DARRELL CASTLE,3
Bernalillo,300,President,,Republican,DONALD J TRUMP,143
Bernalillo,300,President,,Democratic,HILLARY RODHAM CLINTON,164
Bernalillo,300,President,,Green,JILL STEIN,6
Bernalillo,300,President,,,GLORIA LA RIVA,1
Bernalillo,300,President,,,EVAN MCMULLIN,5
Bernalillo,300,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,301,President,,Libertarian,GARY JOHNSON,61
Bernalillo,301,President,,Constitution,DARRELL CASTLE,0
Bernalillo,301,President,,Republican,DONALD J TRUMP,226
Bernalillo,301,President,,Democratic,HILLARY RODHAM CLINTON,246
Bernalillo,301,President,,Green,JILL STEIN,7
Bernalillo,301,President,,,GLORIA LA RIVA,1
Bernalillo,301,President,,,EVAN MCMULLIN,9
Bernalillo,301,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,302,President,,Libertarian,GARY JOHNSON,158
Bernalillo,302,President,,Constitution,DARRELL CASTLE,4
Bernalillo,302,President,,Republican,DONALD J TRUMP,619
Bernalillo,302,President,,Democratic,HILLARY RODHAM CLINTON,613
Bernalillo,302,President,,Green,JILL STEIN,13
Bernalillo,302,President,,,GLORIA LA RIVA,1
Bernalillo,302,President,,,EVAN MCMULLIN,7
Bernalillo,302,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,303,President,,Libertarian,GARY JOHNSON,34
Bernalillo,303,President,,Constitution,DARRELL CASTLE,1
Bernalillo,303,President,,Republican,DONALD J TRUMP,114
Bernalillo,303,President,,Democratic,HILLARY RODHAM CLINTON,184
Bernalillo,303,President,,Green,JILL STEIN,7
Bernalillo,303,President,,,GLORIA LA RIVA,1
Bernalillo,303,President,,,EVAN MCMULLIN,2
Bernalillo,303,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,304,President,,Libertarian,GARY JOHNSON,41
Bernalillo,304,President,,Constitution,DARRELL CASTLE,1
Bernalillo,304,President,,Republican,DONALD J TRUMP,175
Bernalillo,304,President,,Democratic,HILLARY RODHAM CLINTON,202
Bernalillo,304,President,,Green,JILL STEIN,2
Bernalillo,304,President,,,GLORIA LA RIVA,0
Bernalillo,304,President,,,EVAN MCMULLIN,2
Bernalillo,304,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,305,President,,Libertarian,GARY JOHNSON,63
Bernalillo,305,President,,Constitution,DARRELL CASTLE,1
Bernalillo,305,President,,Republican,DONALD J TRUMP,155
Bernalillo,305,President,,Democratic,HILLARY RODHAM CLINTON,299
Bernalillo,305,President,,Green,JILL STEIN,7
Bernalillo,305,President,,,GLORIA LA RIVA,0
Bernalillo,305,President,,,EVAN MCMULLIN,5
Bernalillo,305,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,306,President,,Libertarian,GARY JOHNSON,51
Bernalillo,306,President,,Constitution,DARRELL CASTLE,1
Bernalillo,306,President,,Republican,DONALD J TRUMP,152
Bernalillo,306,President,,Democratic,HILLARY RODHAM CLINTON,151
Bernalillo,306,President,,Green,JILL STEIN,3
Bernalillo,306,President,,,GLORIA LA RIVA,0
Bernalillo,306,President,,,EVAN MCMULLIN,3
Bernalillo,306,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,307,President,,Libertarian,GARY JOHNSON,63
Bernalillo,307,President,,Constitution,DARRELL CASTLE,1
Bernalillo,307,President,,Republican,DONALD J TRUMP,219
Bernalillo,307,President,,Democratic,HILLARY RODHAM CLINTON,265
Bernalillo,307,President,,Green,JILL STEIN,6
Bernalillo,307,President,,,GLORIA LA RIVA,0
Bernalillo,307,President,,,EVAN MCMULLIN,1
Bernalillo,307,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,308,President,,Libertarian,GARY JOHNSON,54
Bernalillo,308,President,,Constitution,DARRELL CASTLE,0
Bernalillo,308,President,,Republican,DONALD J TRUMP,174
Bernalillo,308,President,,Democratic,HILLARY RODHAM CLINTON,179
Bernalillo,308,President,,Green,JILL STEIN,1
Bernalillo,308,President,,,GLORIA LA RIVA,1
Bernalillo,308,President,,,EVAN MCMULLIN,8
Bernalillo,308,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,311,President,,Libertarian,GARY JOHNSON,31
Bernalillo,311,President,,Constitution,DARRELL CASTLE,0
Bernalillo,311,President,,Republican,DONALD J TRUMP,94
Bernalillo,311,President,,Democratic,HILLARY RODHAM CLINTON,269
Bernalillo,311,President,,Green,JILL STEIN,9
Bernalillo,311,President,,,GLORIA LA RIVA,3
Bernalillo,311,President,,,EVAN MCMULLIN,8
Bernalillo,311,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,312,President,,Libertarian,GARY JOHNSON,40
Bernalillo,312,President,,Constitution,DARRELL CASTLE,1
Bernalillo,312,President,,Republican,DONALD J TRUMP,85
Bernalillo,312,President,,Democratic,HILLARY RODHAM CLINTON,319
Bernalillo,312,President,,Green,JILL STEIN,8
Bernalillo,312,President,,,GLORIA LA RIVA,5
Bernalillo,312,President,,,EVAN MCMULLIN,3
Bernalillo,312,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,313,President,,Libertarian,GARY JOHNSON,25
Bernalillo,313,President,,Constitution,DARRELL CASTLE,0
Bernalillo,313,President,,Republican,DONALD J TRUMP,68
Bernalillo,313,President,,Democratic,HILLARY RODHAM CLINTON,171
Bernalillo,313,President,,Green,JILL STEIN,10
Bernalillo,313,President,,,GLORIA LA RIVA,3
Bernalillo,313,President,,,EVAN MCMULLIN,0
Bernalillo,313,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,314,President,,Libertarian,GARY JOHNSON,41
Bernalillo,314,President,,Constitution,DARRELL CASTLE,1
Bernalillo,314,President,,Republican,DONALD J TRUMP,163
Bernalillo,314,President,,Democratic,HILLARY RODHAM CLINTON,244
Bernalillo,314,President,,Green,JILL STEIN,9
Bernalillo,314,President,,,GLORIA LA RIVA,0
Bernalillo,314,President,,,EVAN MCMULLIN,2
Bernalillo,314,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,315,President,,Libertarian,GARY JOHNSON,51
Bernalillo,315,President,,Constitution,DARRELL CASTLE,0
Bernalillo,315,President,,Republican,DONALD J TRUMP,140
Bernalillo,315,President,,Democratic,HILLARY RODHAM CLINTON,212
Bernalillo,315,President,,Green,JILL STEIN,5
Bernalillo,315,President,,,GLORIA LA RIVA,2
Bernalillo,315,President,,,EVAN MCMULLIN,4
Bernalillo,315,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,316,President,,Libertarian,GARY JOHNSON,50
Bernalillo,316,President,,Constitution,DARRELL CASTLE,1
Bernalillo,316,President,,Republican,DONALD J TRUMP,172
Bernalillo,316,President,,Democratic,HILLARY RODHAM CLINTON,263
Bernalillo,316,President,,Green,JILL STEIN,6
Bernalillo,316,President,,,GLORIA LA RIVA,0
Bernalillo,316,President,,,EVAN MCMULLIN,6
Bernalillo,316,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,317,President,,Libertarian,GARY JOHNSON,42
Bernalillo,317,President,,Constitution,DARRELL CASTLE,0
Bernalillo,317,President,,Republican,DONALD J TRUMP,101
Bernalillo,317,President,,Democratic,HILLARY RODHAM CLINTON,197
Bernalillo,317,President,,Green,JILL STEIN,8
Bernalillo,317,President,,,GLORIA LA RIVA,0
Bernalillo,317,President,,,EVAN MCMULLIN,1
Bernalillo,317,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,318,President,,Libertarian,GARY JOHNSON,49
Bernalillo,318,President,,Constitution,DARRELL CASTLE,2
Bernalillo,318,President,,Republican,DONALD J TRUMP,114
Bernalillo,318,President,,Democratic,HILLARY RODHAM CLINTON,293
Bernalillo,318,President,,Green,JILL STEIN,4
Bernalillo,318,President,,,GLORIA LA RIVA,0
Bernalillo,318,President,,,EVAN MCMULLIN,1
Bernalillo,318,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,321,President,,Libertarian,GARY JOHNSON,40
Bernalillo,321,President,,Constitution,DARRELL CASTLE,0
Bernalillo,321,President,,Republican,DONALD J TRUMP,69
Bernalillo,321,President,,Democratic,HILLARY RODHAM CLINTON,199
Bernalillo,321,President,,Green,JILL STEIN,0
Bernalillo,321,President,,,GLORIA LA RIVA,2
Bernalillo,321,President,,,EVAN MCMULLIN,2
Bernalillo,321,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,322,President,,Libertarian,GARY JOHNSON,27
Bernalillo,322,President,,Constitution,DARRELL CASTLE,0
Bernalillo,322,President,,Republican,DONALD J TRUMP,66
Bernalillo,322,President,,Democratic,HILLARY RODHAM CLINTON,150
Bernalillo,322,President,,Green,JILL STEIN,7
Bernalillo,322,President,,,GLORIA LA RIVA,0
Bernalillo,322,President,,,EVAN MCMULLIN,0
Bernalillo,322,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,323,President,,Libertarian,GARY JOHNSON,41
Bernalillo,323,President,,Constitution,DARRELL CASTLE,0
Bernalillo,323,President,,Republican,DONALD J TRUMP,101
Bernalillo,323,President,,Democratic,HILLARY RODHAM CLINTON,252
Bernalillo,323,President,,Green,JILL STEIN,7
Bernalillo,323,President,,,GLORIA LA RIVA,3
Bernalillo,323,President,,,EVAN MCMULLIN,0
Bernalillo,323,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,324,President,,Libertarian,GARY JOHNSON,104
Bernalillo,324,President,,Constitution,DARRELL CASTLE,5
Bernalillo,324,President,,Republican,DONALD J TRUMP,387
Bernalillo,324,President,,Democratic,HILLARY RODHAM CLINTON,527
Bernalillo,324,President,,Green,JILL STEIN,15
Bernalillo,324,President,,,GLORIA LA RIVA,0
Bernalillo,324,President,,,EVAN MCMULLIN,22
Bernalillo,324,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,326,President,,Libertarian,GARY JOHNSON,51
Bernalillo,326,President,,Constitution,DARRELL CASTLE,0
Bernalillo,326,President,,Republican,DONALD J TRUMP,80
Bernalillo,326,President,,Democratic,HILLARY RODHAM CLINTON,248
Bernalillo,326,President,,Green,JILL STEIN,2
Bernalillo,326,President,,,GLORIA LA RIVA,1
Bernalillo,326,President,,,EVAN MCMULLIN,3
Bernalillo,326,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,327,President,,Libertarian,GARY JOHNSON,53
Bernalillo,327,President,,Constitution,DARRELL CASTLE,2
Bernalillo,327,President,,Republican,DONALD J TRUMP,163
Bernalillo,327,President,,Democratic,HILLARY RODHAM CLINTON,266
Bernalillo,327,President,,Green,JILL STEIN,5
Bernalillo,327,President,,,GLORIA LA RIVA,0
Bernalillo,327,President,,,EVAN MCMULLIN,3
Bernalillo,327,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,328,President,,Libertarian,GARY JOHNSON,123
Bernalillo,328,President,,Constitution,DARRELL CASTLE,2
Bernalillo,328,President,,Republican,DONALD J TRUMP,437
Bernalillo,328,President,,Democratic,HILLARY RODHAM CLINTON,489
Bernalillo,328,President,,Green,JILL STEIN,12
Bernalillo,328,President,,,GLORIA LA RIVA,1
Bernalillo,328,President,,,EVAN MCMULLIN,13
Bernalillo,328,President,,,"""ROCKY"" ROQUE DE LA FUENTE",2
Bernalillo,329,President,,Libertarian,GARY JOHNSON,46
Bernalillo,329,President,,Constitution,DARRELL CASTLE,0
Bernalillo,329,President,,Republican,DONALD J TRUMP,132
Bernalillo,329,President,,Democratic,HILLARY RODHAM CLINTON,212
Bernalillo,329,President,,Green,JILL STEIN,5
Bernalillo,329,President,,,GLORIA LA RIVA,0
Bernalillo,329,President,,,EVAN MCMULLIN,1
Bernalillo,329,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,330,President,,Libertarian,GARY JOHNSON,38
Bernalillo,330,President,,Constitution,DARRELL CASTLE,0
Bernalillo,330,President,,Republican,DONALD J TRUMP,100
Bernalillo,330,President,,Democratic,HILLARY RODHAM CLINTON,160
Bernalillo,330,President,,Green,JILL STEIN,10
Bernalillo,330,President,,,GLORIA LA RIVA,0
Bernalillo,330,President,,,EVAN MCMULLIN,4
Bernalillo,330,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,331,President,,Libertarian,GARY JOHNSON,30
Bernalillo,331,President,,Constitution,DARRELL CASTLE,0
Bernalillo,331,President,,Republican,DONALD J TRUMP,77
Bernalillo,331,President,,Democratic,HILLARY RODHAM CLINTON,190
Bernalillo,331,President,,Green,JILL STEIN,3
Bernalillo,331,President,,,GLORIA LA RIVA,0
Bernalillo,331,President,,,EVAN MCMULLIN,4
Bernalillo,331,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,332,President,,Libertarian,GARY JOHNSON,70
Bernalillo,332,President,,Constitution,DARRELL CASTLE,0
Bernalillo,332,President,,Republican,DONALD J TRUMP,207
Bernalillo,332,President,,Democratic,HILLARY RODHAM CLINTON,239
Bernalillo,332,President,,Green,JILL STEIN,5
Bernalillo,332,President,,,GLORIA LA RIVA,2
Bernalillo,332,President,,,EVAN MCMULLIN,3
Bernalillo,332,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Bernalillo,333,President,,Libertarian,GARY JOHNSON,97
Bernalillo,333,President,,Constitution,DARRELL CASTLE,0
Bernalillo,333,President,,Republican,DONALD J TRUMP,436
Bernalillo,333,President,,Democratic,HILLARY RODHAM CLINTON,364
Bernalillo,333,President,,Green,JILL STEIN,5
Bernalillo,333,President,,,GLORIA LA RIVA,1
Bernalillo,333,President,,,EVAN MCMULLIN,9
Bernalillo,333,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,341,President,,Libertarian,GARY JOHNSON,19
Bernalillo,341,President,,Constitution,DARRELL CASTLE,1
Bernalillo,341,President,,Republican,DONALD J TRUMP,72
Bernalillo,341,President,,Democratic,HILLARY RODHAM CLINTON,294
Bernalillo,341,President,,Green,JILL STEIN,14
Bernalillo,341,President,,,GLORIA LA RIVA,0
Bernalillo,341,President,,,EVAN MCMULLIN,0
Bernalillo,341,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,342,President,,Libertarian,GARY JOHNSON,22
Bernalillo,342,President,,Constitution,DARRELL CASTLE,0
Bernalillo,342,President,,Republican,DONALD J TRUMP,25
Bernalillo,342,President,,Democratic,HILLARY RODHAM CLINTON,209
Bernalillo,342,President,,Green,JILL STEIN,10
Bernalillo,342,President,,,GLORIA LA RIVA,2
Bernalillo,342,President,,,EVAN MCMULLIN,1
Bernalillo,342,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Bernalillo,343,President,,Libertarian,GARY JOHNSON,43
Bernalillo,343,President,,Constitution,DARRELL CASTLE,1
Bernalillo,343,President,,Republican,DONALD J TRUMP,59
Bernalillo,343,President,,Democratic,HILLARY RODHAM CLINTON,347
Bernalillo,343,President,,Green,JILL STEIN,13
Bernalillo,343,President,,,GLORIA LA RIVA,1
