county,precinct,office,district,party,candidate,votes
Cibola,22,U.S. House,2,REP,YVETTE HERRELL,21
Cibola,23,U.S. House,2,REP,YVETTE HERRELL,5
Cibola,24,U.S. House,2,REP,YVETTE HERRELL,28
Cibola,25,U.S. House,2,REP,YVETTE HERRELL,22
Cibola,1,U.S. House,2,DEM,XOCHITL TORRES SMALL,22
Cibola,2,U.S. House,2,DEM,XOCHITL TORRES SMALL,120
Cibola,3,U.S. House,2,DEM,XOCHITL TORRES SMALL,38
Cibola,4,U.S. House,2,DEM,XOCHITL TORRES SMALL,67
Cibola,5,U.S. House,2,DEM,XOCHITL TORRES SMALL,685
Cibola,6,U.S. House,2,DEM,XOCHITL TORRES SMALL,30
Cibola,7,U.S. House,2,DEM,XOCHITL TORRES SMALL,181
Cibola,8,U.S. House,2,DEM,XOCHITL TORRES SMALL,188
Cibola,9,U.S. House,2,DEM,XOCHITL TORRES SMALL,297
Cibola,10,U.S. House,2,DEM,XOCHITL TORRES SMALL,201
Cibola,11,U.S. House,2,DEM,XOCHITL TORRES SMALL,284
Cibola,12,U.S. House,2,DEM,XOCHITL TORRES SMALL,135
Cibola,13,U.S. House,2,DEM,XOCHITL TORRES SMALL,119
Cibola,14,U.S. House,2,DEM,XOCHITL TORRES SMALL,127
Cibola,15,U.S. House,2,DEM,XOCHITL TORRES SMALL,306
Cibola,16,U.S. House,2,DEM,XOCHITL TORRES SMALL,133
Cibola,17,U.S. House,2,DEM,XOCHITL TORRES SMALL,462
Cibola,18,U.S. House,2,DEM,XOCHITL TORRES SMALL,95
Cibola,19,U.S. House,2,DEM,XOCHITL TORRES SMALL,67
Cibola,20,U.S. House,2,DEM,XOCHITL TORRES SMALL,249
Cibola,21,U.S. House,2,DEM,XOCHITL TORRES SMALL,120
Cibola,22,U.S. House,2,DEM,XOCHITL TORRES SMALL,141
Cibola,23,U.S. House,2,DEM,XOCHITL TORRES SMALL,50
Cibola,24,U.S. House,2,DEM,XOCHITL TORRES SMALL,143
Cibola,25,U.S. House,2,DEM,XOCHITL TORRES SMALL,95
De Baca,1,U.S. House,2,REP,YVETTE HERRELL,53
De Baca,2,U.S. House,2,REP,YVETTE HERRELL,277
De Baca,3,U.S. House,2,REP,YVETTE HERRELL,133
De Baca,4,U.S. House,2,REP,YVETTE HERRELL,37
De Baca,1,U.S. House,2,DEM,XOCHITL TORRES SMALL,8
De Baca,2,U.S. House,2,DEM,XOCHITL TORRES SMALL,108
De Baca,3,U.S. House,2,DEM,XOCHITL TORRES SMALL,99
De Baca,4,U.S. House,2,DEM,XOCHITL TORRES SMALL,77
Dona Ana,1,U.S. House,2,REP,YVETTE HERRELL,99
Dona Ana,2,U.S. House,2,REP,YVETTE HERRELL,80
Dona Ana,3,U.S. House,2,REP,YVETTE HERRELL,80
Dona Ana,4,U.S. House,2,REP,YVETTE HERRELL,104
Dona Ana,5,U.S. House,2,REP,YVETTE HERRELL,196
Dona Ana,6,U.S. House,2,REP,YVETTE HERRELL,118
Dona Ana,7,U.S. House,2,REP,YVETTE HERRELL,229
Dona Ana,8,U.S. House,2,REP,YVETTE HERRELL,84
Dona Ana,9,U.S. House,2,REP,YVETTE HERRELL,36
Dona Ana,10,U.S. House,2,REP,YVETTE HERRELL,96
Dona Ana,11,U.S. House,2,REP,YVETTE HERRELL,72
Dona Ana,12,U.S. House,2,REP,YVETTE HERRELL,141
Dona Ana,13,U.S. House,2,REP,YVETTE HERRELL,125
Dona Ana,14,U.S. House,2,REP,YVETTE HERRELL,558
Dona Ana,15,U.S. House,2,REP,YVETTE HERRELL,391
Dona Ana,16,U.S. House,2,REP,YVETTE HERRELL,117
Dona Ana,17,U.S. House,2,REP,YVETTE HERRELL,191
Dona Ana,18,U.S. House,2,REP,YVETTE HERRELL,154
Dona Ana,19,U.S. House,2,REP,YVETTE HERRELL,386
Dona Ana,20,U.S. House,2,REP,YVETTE HERRELL,190
Dona Ana,21,U.S. House,2,REP,YVETTE HERRELL,359
Dona Ana,22,U.S. House,2,REP,YVETTE HERRELL,314
Dona Ana,23,U.S. House,2,REP,YVETTE HERRELL,90
Dona Ana,24,U.S. House,2,REP,YVETTE HERRELL,137
Dona Ana,25,U.S. House,2,REP,YVETTE HERRELL,87
Dona Ana,26,U.S. House,2,REP,YVETTE HERRELL,281
Dona Ana,27,U.S. House,2,REP,YVETTE HERRELL,77
Dona Ana,28,U.S. House,2,REP,YVETTE HERRELL,91
Dona Ana,29,U.S. House,2,REP,YVETTE HERRELL,34
Dona Ana,30,U.S. House,2,REP,YVETTE HERRELL,66
Dona Ana,31,U.S. House,2,REP,YVETTE HERRELL,96
Dona Ana,32,U.S. House,2,REP,YVETTE HERRELL,15
Dona Ana,33,U.S. House,2,REP,YVETTE HERRELL,81
Dona Ana,34,U.S. House,2,REP,YVETTE HERRELL,166
Dona Ana,35,U.S. House,2,REP,YVETTE HERRELL,31
Dona Ana,36,U.S. House,2,REP,YVETTE HERRELL,23
Dona Ana,37,U.S. House,2,REP,YVETTE HERRELL,59
Dona Ana,38,U.S. House,2,REP,YVETTE HERRELL,96
Dona Ana,39,U.S. House,2,REP,YVETTE HERRELL,96
Dona Ana,40,U.S. House,2,REP,YVETTE HERRELL,144
Dona Ana,41,U.S. House,2,REP,YVETTE HERRELL,35
Dona Ana,42,U.S. House,2,REP,YVETTE HERRELL,25
Dona Ana,43,U.S. House,2,REP,YVETTE HERRELL,61
Dona Ana,44,U.S. House,2,REP,YVETTE HERRELL,60
Dona Ana,45,U.S. House,2,REP,YVETTE HERRELL,66
Dona Ana,46,U.S. House,2,REP,YVETTE HERRELL,65
Dona Ana,47,U.S. House,2,REP,YVETTE HERRELL,68
Dona Ana,48,U.S. House,2,REP,YVETTE HERRELL,96
Dona Ana,49,U.S. House,2,REP,YVETTE HERRELL,100
Dona Ana,50,U.S. House,2,REP,YVETTE HERRELL,50
Dona Ana,51,U.S. House,2,REP,YVETTE HERRELL,77
Dona Ana,52,U.S. House,2,REP,YVETTE HERRELL,166
Dona Ana,53,U.S. House,2,REP,YVETTE HERRELL,84
Dona Ana,54,U.S. House,2,REP,YVETTE HERRELL,31
Dona Ana,55,U.S. House,2,REP,YVETTE HERRELL,160
Dona Ana,56,U.S. House,2,REP,YVETTE HERRELL,258
Dona Ana,57,U.S. House,2,REP,YVETTE HERRELL,150
Dona Ana,58,U.S. House,2,REP,YVETTE HERRELL,44
Dona Ana,59,U.S. House,2,REP,YVETTE HERRELL,505
Dona Ana,60,U.S. House,2,REP,YVETTE HERRELL,56
Dona Ana,61,U.S. House,2,REP,YVETTE HERRELL,220
Dona Ana,62,U.S. House,2,REP,YVETTE HERRELL,519
Dona Ana,63,U.S. House,2,REP,YVETTE HERRELL,259
Dona Ana,64,U.S. House,2,REP,YVETTE HERRELL,98
Dona Ana,65,U.S. House,2,REP,YVETTE HERRELL,86
Dona Ana,66,U.S. House,2,REP,YVETTE HERRELL,392
Dona Ana,67,U.S. House,2,REP,YVETTE HERRELL,364
Dona Ana,68,U.S. House,2,REP,YVETTE HERRELL,83
Dona Ana,69,U.S. House,2,REP,YVETTE HERRELL,119
Dona Ana,70,U.S. House,2,REP,YVETTE HERRELL,88
Dona Ana,71,U.S. House,2,REP,YVETTE HERRELL,173
Dona Ana,72,U.S. House,2,REP,YVETTE HERRELL,99
Dona Ana,73,U.S. House,2,REP,YVETTE HERRELL,253
Dona Ana,74,U.S. House,2,REP,YVETTE HERRELL,135
Dona Ana,75,U.S. House,2,REP,YVETTE HERRELL,267
Dona Ana,76,U.S. House,2,REP,YVETTE HERRELL,89
Dona Ana,77,U.S. House,2,REP,YVETTE HERRELL,126
Dona Ana,78,U.S. House,2,REP,YVETTE HERRELL,237
Dona Ana,79,U.S. House,2,REP,YVETTE HERRELL,113
Dona Ana,80,U.S. House,2,REP,YVETTE HERRELL,41
Dona Ana,81,U.S. House,2,REP,YVETTE HERRELL,61
Dona Ana,82,U.S. House,2,REP,YVETTE HERRELL,99
Dona Ana,83,U.S. House,2,REP,YVETTE HERRELL,412
Dona Ana,84,U.S. House,2,REP,YVETTE HERRELL,201
Dona Ana,85,U.S. House,2,REP,YVETTE HERRELL,187
Dona Ana,86,U.S. House,2,REP,YVETTE HERRELL,405
Dona Ana,87,U.S. House,2,REP,YVETTE HERRELL,439
Dona Ana,88,U.S. House,2,REP,YVETTE HERRELL,54
Dona Ana,89,U.S. House,2,REP,YVETTE HERRELL,196
Dona Ana,90,U.S. House,2,REP,YVETTE HERRELL,142
Dona Ana,91,U.S. House,2,REP,YVETTE HERRELL,97
Dona Ana,92,U.S. House,2,REP,YVETTE HERRELL,19
Dona Ana,93,U.S. House,2,REP,YVETTE HERRELL,26
Dona Ana,94,U.S. House,2,REP,YVETTE HERRELL,57
Dona Ana,95,U.S. House,2,REP,YVETTE HERRELL,37
Dona Ana,96,U.S. House,2,REP,YVETTE HERRELL,214
Dona Ana,97,U.S. House,2,REP,YVETTE HERRELL,87
Dona Ana,98,U.S. House,2,REP,YVETTE HERRELL,184
Dona Ana,99,U.S. House,2,REP,YVETTE HERRELL,300
Dona Ana,100,U.S. House,2,REP,YVETTE HERRELL,219
Dona Ana,101,U.S. House,2,REP,YVETTE HERRELL,223
Dona Ana,102,U.S. House,2,REP,YVETTE HERRELL,717
Dona Ana,103,U.S. House,2,REP,YVETTE HERRELL,143
Dona Ana,104,U.S. House,2,REP,YVETTE HERRELL,129
Dona Ana,105,U.S. House,2,REP,YVETTE HERRELL,571
Dona Ana,106,U.S. House,2,REP,YVETTE HERRELL,422
Dona Ana,107,U.S. House,2,REP,YVETTE HERRELL,354
Dona Ana,108,U.S. House,2,REP,YVETTE HERRELL,292
Dona Ana,109,U.S. House,2,REP,YVETTE HERRELL,478
Dona Ana,110,U.S. House,2,REP,YVETTE HERRELL,453
Dona Ana,111,U.S. House,2,REP,YVETTE HERRELL,61
Dona Ana,112,U.S. House,2,REP,YVETTE HERRELL,705
Dona Ana,113,U.S. House,2,REP,YVETTE HERRELL,200
Dona Ana,114,U.S. House,2,REP,YVETTE HERRELL,352
Dona Ana,115,U.S. House,2,REP,YVETTE HERRELL,246
Dona Ana,116,U.S. House,2,REP,YVETTE HERRELL,301
Dona Ana,117,U.S. House,2,REP,YVETTE HERRELL,256
Dona Ana,118,U.S. House,2,REP,YVETTE HERRELL,238
Dona Ana,119,U.S. House,2,REP,YVETTE HERRELL,136
Dona Ana,120,U.S. House,2,REP,YVETTE HERRELL,40
Dona Ana,1,U.S. House,2,DEM,XOCHITL TORRES SMALL,118
Dona Ana,2,U.S. House,2,DEM,XOCHITL TORRES SMALL,128
Dona Ana,3,U.S. House,2,DEM,XOCHITL TORRES SMALL,113
Dona Ana,4,U.S. House,2,DEM,XOCHITL TORRES SMALL,329
Dona Ana,5,U.S. House,2,DEM,XOCHITL TORRES SMALL,307
Dona Ana,6,U.S. House,2,DEM,XOCHITL TORRES SMALL,93
Dona Ana,7,U.S. House,2,DEM,XOCHITL TORRES SMALL,284
Dona Ana,8,U.S. House,2,DEM,XOCHITL TORRES SMALL,434
Dona Ana,9,U.S. House,2,DEM,XOCHITL TORRES SMALL,136
Dona Ana,10,U.S. House,2,DEM,XOCHITL TORRES SMALL,349
Dona Ana,11,U.S. House,2,DEM,XOCHITL TORRES SMALL,449
Dona Ana,12,U.S. House,2,DEM,XOCHITL TORRES SMALL,657
Dona Ana,13,U.S. House,2,DEM,XOCHITL TORRES SMALL,862
Dona Ana,14,U.S. House,2,DEM,XOCHITL TORRES SMALL,682
Dona Ana,15,U.S. House,2,DEM,XOCHITL TORRES SMALL,848
Dona Ana,16,U.S. House,2,DEM,XOCHITL TORRES SMALL,261
Dona Ana,17,U.S. House,2,DEM,XOCHITL TORRES SMALL,343
Dona Ana,18,U.S. House,2,DEM,XOCHITL TORRES SMALL,401
Dona Ana,19,U.S. House,2,DEM,XOCHITL TORRES SMALL,410
Dona Ana,20,U.S. House,2,DEM,XOCHITL TORRES SMALL,342
Dona Ana,21,U.S. House,2,DEM,XOCHITL TORRES SMALL,347
Dona Ana,22,U.S. House,2,DEM,XOCHITL TORRES SMALL,593
Dona Ana,23,U.S. House,2,DEM,XOCHITL TORRES SMALL,272
Dona Ana,24,U.S. House,2,DEM,XOCHITL TORRES SMALL,280
Dona Ana,25,U.S. House,2,DEM,XOCHITL TORRES SMALL,211
Dona Ana,26,U.S. House,2,DEM,XOCHITL TORRES SMALL,455
Dona Ana,27,U.S. House,2,DEM,XOCHITL TORRES SMALL,252
Dona Ana,28,U.S. House,2,DEM,XOCHITL TORRES SMALL,365
Dona Ana,29,U.S. House,2,DEM,XOCHITL TORRES SMALL,128
Dona Ana,30,U.S. House,2,DEM,XOCHITL TORRES SMALL,234
Dona Ana,31,U.S. House,2,DEM,XOCHITL TORRES SMALL,272
Dona Ana,32,U.S. House,2,DEM,XOCHITL TORRES SMALL,67
Dona Ana,33,U.S. House,2,DEM,XOCHITL TORRES SMALL,275
Dona Ana,34,U.S. House,2,DEM,XOCHITL TORRES SMALL,453
Dona Ana,35,U.S. House,2,DEM,XOCHITL TORRES SMALL,191
Dona Ana,36,U.S. House,2,DEM,XOCHITL TORRES SMALL,117
Dona Ana,37,U.S. House,2,DEM,XOCHITL TORRES SMALL,260
Dona Ana,38,U.S. House,2,DEM,XOCHITL TORRES SMALL,315
Dona Ana,39,U.S. House,2,DEM,XOCHITL TORRES SMALL,234
Dona Ana,40,U.S. House,2,DEM,XOCHITL TORRES SMALL,311
Dona Ana,41,U.S. House,2,DEM,XOCHITL TORRES SMALL,144
Dona Ana,42,U.S. House,2,DEM,XOCHITL TORRES SMALL,132
Dona Ana,43,U.S. House,2,DEM,XOCHITL TORRES SMALL,159
Dona Ana,44,U.S. House,2,DEM,XOCHITL TORRES SMALL,218
Dona Ana,45,U.S. House,2,DEM,XOCHITL TORRES SMALL,203
Dona Ana,46,U.S. House,2,DEM,XOCHITL TORRES SMALL,192
Dona Ana,47,U.S. House,2,DEM,XOCHITL TORRES SMALL,250
Dona Ana,48,U.S. House,2,DEM,XOCHITL TORRES SMALL,346
Dona Ana,49,U.S. House,2,DEM,XOCHITL TORRES SMALL,183
Dona Ana,50,U.S. House,2,DEM,XOCHITL TORRES SMALL,149
Dona Ana,51,U.S. House,2,DEM,XOCHITL TORRES SMALL,220
Dona Ana,52,U.S. House,2,DEM,XOCHITL TORRES SMALL,390
Dona Ana,53,U.S. House,2,DEM,XOCHITL TORRES SMALL,260
Dona Ana,54,U.S. House,2,DEM,XOCHITL TORRES SMALL,88
Dona Ana,55,U.S. House,2,DEM,XOCHITL TORRES SMALL,338
Dona Ana,56,U.S. House,2,DEM,XOCHITL TORRES SMALL,498
Dona Ana,57,U.S. House,2,DEM,XOCHITL TORRES SMALL,287
Dona Ana,58,U.S. House,2,DEM,XOCHITL TORRES SMALL,134
Dona Ana,59,U.S. House,2,DEM,XOCHITL TORRES SMALL,632
Dona Ana,60,U.S. House,2,DEM,XOCHITL TORRES SMALL,55
Dona Ana,61,U.S. House,2,DEM,XOCHITL TORRES SMALL,488
Dona Ana,62,U.S. House,2,DEM,XOCHITL TORRES SMALL,763
Dona Ana,63,U.S. House,2,DEM,XOCHITL TORRES SMALL,293
Dona Ana,64,U.S. House,2,DEM,XOCHITL TORRES SMALL,104
Dona Ana,65,U.S. House,2,DEM,XOCHITL TORRES SMALL,201
Dona Ana,66,U.S. House,2,DEM,XOCHITL TORRES SMALL,550
Dona Ana,67,U.S. House,2,DEM,XOCHITL TORRES SMALL,774
Dona Ana,68,U.S. House,2,DEM,XOCHITL TORRES SMALL,173
Dona Ana,69,U.S. House,2,DEM,XOCHITL TORRES SMALL,263
Dona Ana,70,U.S. House,2,DEM,XOCHITL TORRES SMALL,186
Dona Ana,71,U.S. House,2,DEM,XOCHITL TORRES SMALL,301
Dona Ana,72,U.S. House,2,DEM,XOCHITL TORRES SMALL,123
Dona Ana,73,U.S. House,2,DEM,XOCHITL TORRES SMALL,501
Dona Ana,74,U.S. House,2,DEM,XOCHITL TORRES SMALL,154
Dona Ana,75,U.S. House,2,DEM,XOCHITL TORRES SMALL,358
Dona Ana,76,U.S. House,2,DEM,XOCHITL TORRES SMALL,178
Dona Ana,77,U.S. House,2,DEM,XOCHITL TORRES SMALL,231
Dona Ana,78,U.S. House,2,DEM,XOCHITL TORRES SMALL,476
Dona Ana,79,U.S. House,2,DEM,XOCHITL TORRES SMALL,279
Dona Ana,80,U.S. House,2,DEM,XOCHITL TORRES SMALL,331
Dona Ana,81,U.S. House,2,DEM,XOCHITL TORRES SMALL,57
Dona Ana,82,U.S. House,2,DEM,XOCHITL TORRES SMALL,269
Dona Ana,83,U.S. House,2,DEM,XOCHITL TORRES SMALL,690
Dona Ana,84,U.S. House,2,DEM,XOCHITL TORRES SMALL,243
Dona Ana,85,U.S. House,2,DEM,XOCHITL TORRES SMALL,296
Dona Ana,86,U.S. House,2,DEM,XOCHITL TORRES SMALL,535
Dona Ana,87,U.S. House,2,DEM,XOCHITL TORRES SMALL,381
Dona Ana,88,U.S. House,2,DEM,XOCHITL TORRES SMALL,140
Dona Ana,89,U.S. House,2,DEM,XOCHITL TORRES SMALL,294
Dona Ana,90,U.S. House,2,DEM,XOCHITL TORRES SMALL,283
Dona Ana,91,U.S. House,2,DEM,XOCHITL TORRES SMALL,241
Dona Ana,92,U.S. House,2,DEM,XOCHITL TORRES SMALL,85
Dona Ana,93,U.S. House,2,DEM,XOCHITL TORRES SMALL,92
Dona Ana,94,U.S. House,2,DEM,XOCHITL TORRES SMALL,181
Dona Ana,95,U.S. House,2,DEM,XOCHITL TORRES SMALL,35
Dona Ana,96,U.S. House,2,DEM,XOCHITL TORRES SMALL,289
Dona Ana,97,U.S. House,2,DEM,XOCHITL TORRES SMALL,559
Dona Ana,98,U.S. House,2,DEM,XOCHITL TORRES SMALL,208
Dona Ana,99,U.S. House,2,DEM,XOCHITL TORRES SMALL,406
Dona Ana,100,U.S. House,2,DEM,XOCHITL TORRES SMALL,218
Dona Ana,101,U.S. House,2,DEM,XOCHITL TORRES SMALL,419
Dona Ana,102,U.S. House,2,DEM,XOCHITL TORRES SMALL,904
Dona Ana,103,U.S. House,2,DEM,XOCHITL TORRES SMALL,285
Dona Ana,104,U.S. House,2,DEM,XOCHITL TORRES SMALL,212
Dona Ana,105,U.S. House,2,DEM,XOCHITL TORRES SMALL,855
Dona Ana,106,U.S. House,2,DEM,XOCHITL TORRES SMALL,737
Dona Ana,107,U.S. House,2,DEM,XOCHITL TORRES SMALL,319
Dona Ana,108,U.S. House,2,DEM,XOCHITL TORRES SMALL,463
Dona Ana,109,U.S. House,2,DEM,XOCHITL TORRES SMALL,796
Dona Ana,110,U.S. House,2,DEM,XOCHITL TORRES SMALL,547
Dona Ana,111,U.S. House,2,DEM,XOCHITL TORRES SMALL,33
Dona Ana,112,U.S. House,2,DEM,XOCHITL TORRES SMALL,867
Dona Ana,113,U.S. House,2,DEM,XOCHITL TORRES SMALL,330
Dona Ana,114,U.S. House,2,DEM,XOCHITL TORRES SMALL,430
Dona Ana,115,U.S. House,2,DEM,XOCHITL TORRES SMALL,196
Dona Ana,116,U.S. House,2,DEM,XOCHITL TORRES SMALL,402
Dona Ana,117,U.S. House,2,DEM,XOCHITL TORRES SMALL,484
Dona Ana,118,U.S. House,2,DEM,XOCHITL TORRES SMALL,357
Dona Ana,119,U.S. House,2,DEM,XOCHITL TORRES SMALL,247
Dona Ana,120,U.S. House,2,DEM,XOCHITL TORRES SMALL,38
Eddy,1,U.S. House,2,REP,YVETTE HERRELL,361
Eddy,2,U.S. House,2,REP,YVETTE HERRELL,246
Eddy,3,U.S. House,2,REP,YVETTE HERRELL,176
Eddy,4,U.S. House,2,REP,YVETTE HERRELL,617
Eddy,5,U.S. House,2,REP,YVETTE HERRELL,612
Eddy,6,U.S. House,2,REP,YVETTE HERRELL,452
Eddy,7,U.S. House,2,REP,YVETTE HERRELL,752
Eddy,8,U.S. House,2,REP,YVETTE HERRELL,343
Eddy,9,U.S. House,2,REP,YVETTE HERRELL,179
Eddy,10,U.S. House,2,REP,YVETTE HERRELL,88
Eddy,11,U.S. House,2,REP,YVETTE HERRELL,45
Eddy,12,U.S. House,2,REP,YVETTE HERRELL,30
Eddy,13,U.S. House,2,REP,YVETTE HERRELL,155
Eddy,14,U.S. House,2,REP,YVETTE HERRELL,64
Eddy,15,U.S. House,2,REP,YVETTE HERRELL,117
Eddy,16,U.S. House,2,REP,YVETTE HERRELL,210
Eddy,17,U.S. House,2,REP,YVETTE HERRELL,254
Eddy,18,U.S. House,2,REP,YVETTE HERRELL,280
Eddy,19,U.S. House,2,REP,YVETTE HERRELL,226
Eddy,20,U.S. House,2,REP,YVETTE HERRELL,154
Eddy,21,U.S. House,2,REP,YVETTE HERRELL,113
Eddy,23,U.S. House,2,REP,YVETTE HERRELL,138
Eddy,25,U.S. House,2,REP,YVETTE HERRELL,124
Eddy,26,U.S. House,2,REP,YVETTE HERRELL,180
Eddy,27,U.S. House,2,REP,YVETTE HERRELL,401
Eddy,28,U.S. House,2,REP,YVETTE HERRELL,449
Eddy,29,U.S. House,2,REP,YVETTE HERRELL,25
Eddy,30,U.S. House,2,REP,YVETTE HERRELL,43
Eddy,32,U.S. House,2,REP,YVETTE HERRELL,292
Eddy,33,U.S. House,2,REP,YVETTE HERRELL,407
Eddy,34,U.S. House,2,REP,YVETTE HERRELL,493
Eddy,35,U.S. House,2,REP,YVETTE HERRELL,292
Eddy,36,U.S. House,2,REP,YVETTE HERRELL,381
Eddy,37,U.S. House,2,REP,YVETTE HERRELL,434
Eddy,38,U.S. House,2,REP,YVETTE HERRELL,67
Eddy,39,U.S. House,2,REP,YVETTE HERRELL,164
Eddy,40,U.S. House,2,REP,YVETTE HERRELL,85
Eddy,41,U.S. House,2,REP,YVETTE HERRELL,275
Eddy,42,U.S. House,2,REP,YVETTE HERRELL,26
Eddy,44,U.S. House,2,REP,YVETTE HERRELL,362
Eddy,45,U.S. House,2,REP,YVETTE HERRELL,301
Eddy,1,U.S. House,2,DEM,XOCHITL TORRES SMALL,124
Eddy,2,U.S. House,2,DEM,XOCHITL TORRES SMALL,259
Eddy,3,U.S. House,2,DEM,XOCHITL TORRES SMALL,82
Eddy,4,U.S. House,2,DEM,XOCHITL TORRES SMALL,172
Eddy,5,U.S. House,2,DEM,XOCHITL TORRES SMALL,103
Eddy,6,U.S. House,2,DEM,XOCHITL TORRES SMALL,112
Eddy,7,U.S. House,2,DEM,XOCHITL TORRES SMALL,198
Eddy,8,U.S. House,2,DEM,XOCHITL TORRES SMALL,61
Eddy,9,U.S. House,2,DEM,XOCHITL TORRES SMALL,139
Eddy,10,U.S. House,2,DEM,XOCHITL TORRES SMALL,220
Eddy,11,U.S. House,2,DEM,XOCHITL TORRES SMALL,120
Eddy,12,U.S. House,2,DEM,XOCHITL TORRES SMALL,44
Eddy,13,U.S. House,2,DEM,XOCHITL TORRES SMALL,202
Eddy,14,U.S. House,2,DEM,XOCHITL TORRES SMALL,103
Eddy,15,U.S. House,2,DEM,XOCHITL TORRES SMALL,148
Eddy,16,U.S. House,2,DEM,XOCHITL TORRES SMALL,175
Eddy,17,U.S. House,2,DEM,XOCHITL TORRES SMALL,181
Eddy,18,U.S. House,2,DEM,XOCHITL TORRES SMALL,162
Eddy,19,U.S. House,2,DEM,XOCHITL TORRES SMALL,117
Eddy,20,U.S. House,2,DEM,XOCHITL TORRES SMALL,110
Eddy,21,U.S. House,2,DEM,XOCHITL TORRES SMALL,86
Eddy,23,U.S. House,2,DEM,XOCHITL TORRES SMALL,143
Eddy,25,U.S. House,2,DEM,XOCHITL TORRES SMALL,77
Eddy,26,U.S. House,2,DEM,XOCHITL TORRES SMALL,119
Eddy,27,U.S. House,2,DEM,XOCHITL TORRES SMALL,217
Eddy,28,U.S. House,2,DEM,XOCHITL TORRES SMALL,177
Eddy,29,U.S. House,2,DEM,XOCHITL TORRES SMALL,2
Eddy,30,U.S. House,2,DEM,XOCHITL TORRES SMALL,7
Eddy,32,U.S. House,2,DEM,XOCHITL TORRES SMALL,327
Eddy,33,U.S. House,2,DEM,XOCHITL TORRES SMALL,214
Eddy,34,U.S. House,2,DEM,XOCHITL TORRES SMALL,211
Eddy,35,U.S. House,2,DEM,XOCHITL TORRES SMALL,108
Eddy,36,U.S. House,2,DEM,XOCHITL TORRES SMALL,101
Eddy,37,U.S. House,2,DEM,XOCHITL TORRES SMALL,119
Eddy,38,U.S. House,2,DEM,XOCHITL TORRES SMALL,24
Eddy,39,U.S. House,2,DEM,XOCHITL TORRES SMALL,41
Eddy,40,U.S. House,2,DEM,XOCHITL TORRES SMALL,6
Eddy,41,U.S. House,2,DEM,XOCHITL TORRES SMALL,53
Eddy,42,U.S. House,2,DEM,XOCHITL TORRES SMALL,2
Eddy,44,U.S. House,2,DEM,XOCHITL TORRES SMALL,222
Eddy,45,U.S. House,2,DEM,XOCHITL TORRES SMALL,110
Grant,1,U.S. House,2,REP,YVETTE HERRELL,240
Grant,2,U.S. House,2,REP,YVETTE HERRELL,185
Grant,3,U.S. House,2,REP,YVETTE HERRELL,11
Grant,4,U.S. House,2,REP,YVETTE HERRELL,36
Grant,5,U.S. House,2,REP,YVETTE HERRELL,282
Grant,6,U.S. House,2,REP,YVETTE HERRELL,31
Grant,7,U.S. House,2,REP,YVETTE HERRELL,112
Grant,8,U.S. House,2,REP,YVETTE HERRELL,360
Grant,9,U.S. House,2,REP,YVETTE HERRELL,46
Grant,10,U.S. House,2,REP,YVETTE HERRELL,67
Grant,11,U.S. House,2,REP,YVETTE HERRELL,393
Grant,12,U.S. House,2,REP,YVETTE HERRELL,435
Grant,13,U.S. House,2,REP,YVETTE HERRELL,427
Grant,14,U.S. House,2,REP,YVETTE HERRELL,172
Grant,15,U.S. House,2,REP,YVETTE HERRELL,171
Grant,16,U.S. House,2,REP,YVETTE HERRELL,173
Grant,17,U.S. House,2,REP,YVETTE HERRELL,117
Grant,18,U.S. House,2,REP,YVETTE HERRELL,65
Grant,19,U.S. House,2,REP,YVETTE HERRELL,52
Grant,20,U.S. House,2,REP,YVETTE HERRELL,94
Grant,21,U.S. House,2,REP,YVETTE HERRELL,18
Grant,22,U.S. House,2,REP,YVETTE HERRELL,105
Grant,23,U.S. House,2,REP,YVETTE HERRELL,75
Grant,24,U.S. House,2,REP,YVETTE HERRELL,57
Grant,25,U.S. House,2,REP,YVETTE HERRELL,43
Grant,26,U.S. House,2,REP,YVETTE HERRELL,58
Grant,27,U.S. House,2,REP,YVETTE HERRELL,42
Grant,28,U.S. House,2,REP,YVETTE HERRELL,73
Grant,29,U.S. House,2,REP,YVETTE HERRELL,98
Grant,30,U.S. House,2,REP,YVETTE HERRELL,208
Grant,31,U.S. House,2,REP,YVETTE HERRELL,33
Grant,32,U.S. House,2,REP,YVETTE HERRELL,17
Grant,33,U.S. House,2,REP,YVETTE HERRELL,137
Grant,34,U.S. House,2,REP,YVETTE HERRELL,58
Grant,35,U.S. House,2,REP,YVETTE HERRELL,39
Grant,1,U.S. House,2,DEM,XOCHITL TORRES SMALL,83
Grant,2,U.S. House,2,DEM,XOCHITL TORRES SMALL,155
Grant,3,U.S. House,2,DEM,XOCHITL TORRES SMALL,22
Grant,4,U.S. House,2,DEM,XOCHITL TORRES SMALL,34
Grant,5,U.S. House,2,DEM,XOCHITL TORRES SMALL,298
Grant,6,U.S. House,2,DEM,XOCHITL TORRES SMALL,17
Grant,7,U.S. House,2,DEM,XOCHITL TORRES SMALL,160
Grant,8,U.S. House,2,DEM,XOCHITL TORRES SMALL,399
Grant,9,U.S. House,2,DEM,XOCHITL TORRES SMALL,104
Grant,10,U.S. House,2,DEM,XOCHITL TORRES SMALL,81
